timesteps,is_success,time_to_goal,violations,fell
694098,1,69,0,0
694278,1,73,0,0
694320,1,72,0,0
694398,1,83,0,0
694434,1,99,0,0
694464,1,61,0,0
694524,1,106,0,0
694794,1,60,0,0
694794,1,86,0,0
694800,1,67,0,0
694878,1,93,0,0
694896,1,72,0,0
694944,1,67,0,0
695094,1,50,0,0
695166,1,61,0,0
695208,1,69,0,0
695334,1,65,0,0
695412,1,86,0,0
695424,1,55,0,0
695496,1,48,0,0
695502,1,56,0,0
695598,1,120,0,0
695694,1,60,0,0
695868,1,76,3,0
695964,1,45,0,0
695976,1,92,0,0
696054,1,76,0,0
696138,1,107,0,0
696222,1,120,0,0
696246,1,63,0,0
696282,1,51,0,0
696360,1,37,0,0
696468,1,69,0,0
696510,1,25,0,0
696630,1,64,0,0
696642,0,-1,0,0
696696,1,122,0,0
696696,1,69,0,0
696744,1,87,0,0
696966,1,83,2,0
696978,1,58,0,0
697146,1,28,0,0
697158,1,77,0,0
697176,1,89,0,0
697200,1,84,0,0
697332,1,98,0,0
697380,1,34,0,0
697386,1,31,0,0
697452,1,51,0,0
697506,1,58,0,0
697548,1,36,0,0
697692,1,51,0,0
697704,1,54,0,0
697782,1,131,0,0
697956,1,75,0,0
698010,1,77,0,0
698094,1,100,0,0
698166,1,77,0,0
698256,1,94,0,0
698298,1,57,0,0
698388,1,101,0,0
698412,1,45,0,0
698520,1,59,0,0
698538,1,88,0,0
698592,1,56,0,0
698646,1,39,0,0
698760,1,77,0,0
698784,1,44,0,0
698850,1,77,0,0
698880,1,57,0,0
698904,1,43,0,0
699114,1,87,0,0
699150,1,61,0,0
699300,1,66,10,0
699396,1,106,0,0
699498,1,55,0,0
699516,1,61,0,0
699564,1,119,0,0
699576,1,46,0,0
699786,1,65,0,0
699840,1,160,0,0
699846,1,58,0,0
699984,1,78,0,0
700002,1,36,0,0
700188,1,104,0,0
700254,1,42,0,0
700362,1,87,0,0
700368,1,130,0,0
700386,1,67,0,0
700476,1,48,0,0
700536,1,28,0,0
700632,1,131,0,0
700632,1,45,0,0
700656,1,30,0,0
700716,1,55,0,0
700788,1,89,0,0
700848,1,52,0,0
700854,1,37,0,0
701208,1,82,0,0
701220,1,61,0,0
701256,1,78,0,0
701280,0,-1,0,0
701466,1,43,0,0
701484,1,142,0,0
701556,1,56,0,0
701640,1,164,0,0
701688,1,68,0,0
701688,1,72,0,0
701922,1,75,0,0
701952,1,78,0,0
701964,1,47,0,0
702138,1,75,0,0
702198,1,41,3,0
702300,1,102,0,0
702354,1,72,0,0
702474,1,46,0,0
702492,1,134,0,0
702492,1,59,0,0
702660,1,116,0,0
702714,1,37,0,0
702762,1,77,0,0
702864,1,72,0,0
702918,1,71,0,0
702966,0,-1,7,1
703008,1,89,0,0
703314,1,100,0,0
703332,1,95,0,0
703422,1,64,0,0
703446,1,39,0,0
703446,1,88,6,0
703542,1,113,0,0
703626,1,34,0,0
703638,1,51,0,0
703686,1,40,0,0
703878,1,56,0,0
703998,1,60,0,0
704052,1,101,0,0
704148,1,139,0,0
704172,1,91,0,0
704184,0,-1,9,1
704244,1,92,1,0
704274,1,37,0,0
704298,0,-1,12,1
704382,1,35,0,0
704424,1,30,0,0
704496,1,37,0,0
704640,1,76,0,0
704766,1,64,1,0
704946,1,158,0,0
704988,1,58,0,0
705006,1,85,0,0
705012,0,-1,0,0
705018,1,99,0,0
705072,1,129,0,0
705078,1,52,0,0
705384,1,61,0,0
705492,1,69,0,0
705528,1,86,0,0
705534,1,91,0,0
705558,1,81,0,0
705618,0,-1,0,0
705684,1,60,0,0
705744,1,57,0,0
705828,1,49,0,0
705936,1,74,6,0
705960,1,72,0,0
705966,1,58,0,0
706152,1,31,0,0
706290,1,59,0,0
706308,1,58,0,0
706320,1,106,0,0
706470,1,121,0,0
706488,0,-1,0,0
706620,1,52,0,0
706662,1,139,0,0
706692,1,90,0,0
706800,1,85,0,0
706890,1,67,0,0
706968,1,46,0,0
706986,1,61,0,0
707142,1,80,0,0
707184,0,-1,4,1
707250,1,47,0,0
707268,1,78,0,0
707400,1,43,0,0
707436,1,91,0,0
707604,1,56,0,0
707628,1,107,0,0
707700,1,44,0,0
707700,1,75,0,0
707832,1,108,0,0
707910,1,85,0,0
708036,1,68,0,0
708108,1,68,0,0
708198,1,83,0,0
708252,1,70,0,0
708294,1,115,0,0
708342,1,72,0,0
708414,1,36,0,0
708480,1,74,0,0
708660,1,61,0,0
708666,1,42,0,0
708708,1,100,0,0
708720,1,40,0,0
708912,1,95,0,0
708936,1,114,0,0
708972,1,51,0,0
708996,1,48,0,0
709116,1,66,0,0
709116,0,-1,0,0
709122,1,77,0,0
709260,1,58,0,0
709332,1,35,0,0
709470,1,59,0,0
709482,1,85,0,0
709518,0,-1,0,0
709590,1,41,0,0
709638,1,87,0,0
709704,1,118,0,0
709812,1,80,0,0
709818,1,38,0,0
709824,1,57,0,0
709860,1,57,0,0
709866,1,38,0,0
709938,1,39,0,0
710010,1,31,0,0
710220,1,59,0,0
710292,1,79,0,0
710322,1,85,0,0
710352,1,69,0,0
710358,1,58,0,0
710496,1,106,0,0
710520,1,50,0,0
710568,1,35,0,0
710676,1,54,0,0
710754,1,72,0,0
710832,1,90,0,0
710910,1,57,0,0
710988,1,52,0,0
711024,1,88,0,0
711042,1,35,0,0
711144,1,93,0,0
711360,1,95,0,0
711408,1,64,0,0
711420,1,85,0,0
711486,1,83,0,0
711558,1,69,0,0
711612,1,95,0,0
711858,1,75,0,0
711900,1,90,0,0
712026,1,90,0,0
712080,1,87,0,0
712140,1,88,0,0
712176,1,46,0,0
712230,0,-1,7,1
712254,1,137,0,0
712410,1,92,0,0
712488,1,39,0,0
712488,1,68,0,0
712668,1,88,0,0
712698,1,33,0,0
712722,1,39,0,0
712746,1,86,0,0
712788,1,102,0,0
712860,0,-1,0,0
712986,1,73,0,0
713028,1,60,0,0
713148,1,71,0,0
713190,1,74,0,0
713226,1,73,0,0
713250,1,44,0,0
713400,1,90,0,0
713418,1,45,0,0
713430,1,40,0,0
713514,1,81,0,0
713604,1,63,0,0
713718,1,78,0,0
713796,1,47,0,0
713802,1,62,0,0
713808,1,65,0,0
713850,1,75,0,0
713910,1,51,0,0
714018,1,50,0,0
714156,0,-1,0,0
714174,1,61,0,0
714180,1,45,0,0
714276,1,71,0,0
714318,1,87,0,0
714414,1,43,0,0
714414,1,66,0,0
714450,1,43,0,0
714528,1,58,0,0
714774,1,83,0,0
714780,1,61,0,0
714888,1,60,0,0
714918,1,100,0,0
715056,1,101,0,0
715110,1,56,0,0
715344,1,76,0,0
715392,1,163,0,0
715392,0,-1,2,0
715482,1,90,0,0
715548,1,82,0,0
715566,1,37,0,0
715614,1,78,0,0
715716,0,-1,0,0
715806,1,69,5,0
715818,1,37,0,0
715824,1,35,0,0
716010,1,77,0,0
716046,1,94,0,0
716136,1,53,0,0
716256,1,75,0,0
716316,1,82,0,0
716400,1,59,0,0
716442,1,121,0,0
716508,1,42,0,0
716664,1,58,0,0
716676,0,-1,5,1
716724,1,98,0,0
716868,1,71,0,0
716904,1,66,0,0
716964,1,75,0,0
717012,1,56,0,0
717042,1,63,0,0
717126,0,-1,2,0
717180,1,46,0,0
717342,1,55,0,0
717414,1,62,0,0
717438,1,119,0,0
717462,1,47,0,0
717546,1,70,0,0
717564,1,37,0,0
717606,1,107,0,0
717654,1,32,0,0
717798,1,39,0,0
717918,1,80,0,0
717978,1,54,0,0
718020,1,101,0,0
718026,1,80,0,0
718332,1,89,0,0
718368,1,75,0,0
718446,1,140,0,0
718482,1,77,0,0
718488,1,85,0,0
718542,1,86,0,0
718758,1,71,0,0
718806,1,60,0,0
718842,1,50,0,0
718842,1,60,0,0
718884,1,86,0,0
719094,1,42,0,0
719106,1,103,0,0
719220,1,63,0,0
719298,1,82,0,0
719370,1,44,0,0
719370,1,46,0,0
719382,1,104,0,0
719430,1,91,0,0
719448,1,37,0,0
719550,0,-1,0,0
719664,1,49,0,0
719688,1,65,0,0
719712,0,-1,4,1
719850,1,70,0,0
719988,1,54,0,0
720120,1,95,2,0
720174,1,81,0,0
720228,1,141,0,0
720270,1,47,0,0
720366,1,109,0,0
720468,1,58,0,0
720600,1,62,0,0
720624,1,75,0,0
720696,1,141,0,0
720714,1,58,0,0
720846,1,63,0,0
720858,1,43,0,0
720930,1,51,0,0
720966,1,116,0,0
721080,1,37,0,0
721098,1,64,0,0
721254,1,54,0,0
721332,1,81,0,0
721374,1,68,0,0
721524,1,138,0,0
721542,1,74,0,0
721566,1,81,0,0
721764,1,85,0,0
721812,1,41,0,0
721824,1,47,0,0
721932,1,68,0,0
721998,1,111,0,0
722010,1,41,0,0
722010,1,106,0,0
722202,0,-1,6,0
722238,1,71,0,0
722328,1,55,0,0
722340,1,68,0,0
722370,1,91,0,0
722400,1,65,0,0
722508,0,-1,0,0
722580,1,63,0,0
722688,1,52,0,0
722712,1,79,0,0
722760,1,60,0,0
722790,1,75,0,0
722808,1,50,0,0
723006,1,49,0,0
723138,1,93,0,0
723192,1,64,0,0
723300,1,102,0,0
723324,1,53,0,0
723468,1,113,0,0
723534,1,39,0,0
723552,1,60,0,0
723564,1,134,0,0
723678,1,59,0,0
723810,1,112,0,0
723816,1,47,0,0
723822,1,43,0,0
723828,1,46,0,0
723924,1,41,0,0
724026,1,92,0,0
724080,1,44,0,0
724122,1,50,0,0
724260,1,75,0,0
724374,1,75,0,0
724524,1,83,0,0
724566,1,32,0,0
724614,1,59,0,0
724620,1,83,0,0
724734,1,150,0,0
724848,1,39,0,0
724878,0,-1,7,1
724932,1,124,0,0
724932,1,52,0,0
725070,1,37,0,0
725244,1,60,0,0
725286,1,59,0,0
725286,1,92,0,0
725310,1,123,0,0
725352,1,70,0,0
725652,1,68,0,0
725664,1,63,0,0
725706,1,106,0,0
725802,1,74,0,0
725898,1,102,0,0
725910,1,100,0,0
726030,1,54,0,0
726162,1,84,0,0
726162,1,60,0,0
726240,1,96,0,0
726252,1,57,0,0
726384,1,81,0,0
726396,1,39,0,0
726444,1,47,0,0
726510,1,80,0,0
726552,1,50,0,0
726702,1,53,0,0
726816,1,51,0,0
726876,1,106,0,0
726900,1,84,0,0
726954,1,67,0,0
726996,1,49,0,0
727074,1,105,0,0
727158,1,47,0,0
727164,1,28,0,0
727182,1,38,0,0
727356,1,90,0,0
727410,1,41,0,0
727572,1,65,0,0
727572,1,83,0,0
727608,1,33,0,0
727668,0,-1,0,0
727770,1,69,0,0
727776,1,103,0,0
727860,1,48,0,0
727896,0,-1,0,0
727914,1,57,0,0
727998,1,183,0,0
728058,1,33,0,0
728214,1,74,0,0
728244,1,58,0,0
728262,1,34,0,0
728352,1,59,0,0
728358,1,70,0,0
728442,1,129,0,0
728682,1,78,0,0
728706,1,44,0,0
728748,1,81,0,0
728874,1,86,0,0
728892,1,31,0,0
729018,1,45,0,0
729090,1,68,0,0
729144,1,132,0,0
729150,1,151,0,0
729270,1,63,0,0
729402,1,88,0,0
729444,1,50,0,0
729468,1,33,0,0
729516,1,71,0,0
729606,1,98,0,0
729720,0,-1,4,1
729768,1,61,0,0
729858,1,118,0,0
729894,1,75,0,0
729912,1,74,0,0
730050,1,47,0,0
730086,1,61,0,0
730134,1,88,0,0
730164,1,45,0,0
730290,1,63,0,0
730374,1,54,0,0
730440,1,97,0,0
730506,1,70,0,0
730548,1,69,0,0
730572,0,-1,0,0
730716,1,57,0,0
730746,1,76,0,0
730746,1,96,0,0
730752,1,30,0,0
730818,1,45,0,0
730914,1,79,0,0
731082,1,61,0,0
731106,1,60,0,0
731172,1,71,0,0
731190,1,62,0,0
731196,1,74,0,0
731214,0,-1,6,0
731316,1,39,0,0
731562,1,61,0,0
731628,1,87,0,0
731718,1,88,0,0
731790,1,103,0,0
731826,1,101,0,0
731868,1,85,0,0
731916,1,59,0,0
732078,1,42,0,0
732138,1,85,0,0
732150,1,47,0,0
732162,1,62,0,0
732180,1,77,0,0
732318,1,28,0,0
732384,1,78,0,0
732414,1,39,0,0
732426,1,58,0,0
732504,1,57,0,0
732726,1,50,0,0
732774,1,60,0,0
732780,1,66,0,0
732864,1,121,0,0
732924,0,-1,0,0
732936,1,72,0,0
733056,1,47,0,0
733062,1,56,0,0
733176,1,127,0,0
733410,1,81,0,0
733452,1,112,0,0
733512,1,56,0,0
733524,1,77,0,0
733536,1,100,0,0
733602,1,91,0,0
733734,1,54,0,0
733800,1,58,0,0
733944,1,72,0,0
733944,1,70,0,0
733992,1,65,0,0
734100,1,61,0,0
734196,1,66,0,0
734286,1,125,0,0
734304,1,52,0,0
734358,1,69,0,0
734496,1,66,0,0
734580,1,46,0,0
734688,1,67,0,0
734706,1,58,0,0
734712,1,128,0,0
734820,1,54,0,0
734868,1,112,0,0
735012,1,51,0,0
735072,1,60,0,0
735090,1,67,0,0
735144,1,94,0,0
735150,1,55,0,0
735240,1,62,0,0
735342,0,-1,3,1
735390,1,63,0,0
735474,1,39,0,0
735498,1,58,0,0
735600,1,84,0,0
735618,1,38,0,0
735678,1,89,0,0
735828,1,59,0,0
735828,1,38,0,0
736014,1,86,0,0
736086,1,78,0,0
736086,1,68,0,0
736104,1,82,0,0
736164,1,56,0,0
736302,1,48,12,1
736338,1,85,0,0
736392,1,51,0,0
736392,1,51,0,0
736608,1,84,0,0
736698,1,51,0,0
736698,1,60,0,0
736716,1,92,0,0
736752,1,60,0,0
736878,1,45,0,0
736878,1,96,0,0
736998,1,41,0,0
737094,1,63,0,0
737250,1,92,0,0
737268,1,65,0,0
737334,1,40,0,0
737334,0,-1,0,0
737394,1,116,0,0
737478,1,100,0,0
737520,1,87,0,0
737694,1,36,0,0
737712,1,77,0,0
737856,1,77,0,0
737886,1,92,0,0
737964,1,74,0,0
738078,1,122,0,0
738216,1,87,0,0
738216,1,60,0,0
738252,1,90,8,0
738336,1,62,0,0
738414,1,88,0,0
738504,1,71,0,0
738558,1,57,0,0
738612,0,-1,0,0
738648,1,66,0,0
738654,1,73,0,0
738690,0,-1,0,0
738840,1,38,0,0
738882,1,54,0,0
739008,1,53,0,0
739050,1,66,0,0
739056,1,36,0,0
739074,1,71,0,0
739098,1,99,0,0
739332,1,75,0,0
739428,1,59,0,0
739452,1,67,0,0
739488,1,80,0,0
739572,1,40,0,0
739578,1,80,0,0
739620,1,94,0,0
739764,1,46,0,0
739818,1,61,0,0
739818,1,41,0,0
739890,1,45,0,0
739896,1,78,0,0
739950,1,62,0,0
740154,1,65,0,0
740160,1,57,0,0
740166,1,58,0,0
740400,1,77,0,0
740508,1,103,0,0
740574,0,-1,0,0
740628,1,77,0,0
740676,1,87,0,0
740748,1,58,0,0
740754,1,134,0,0
740946,1,131,0,0
740976,1,67,0,0
741054,1,50,0,0
741228,1,80,0,0
741234,1,43,0,0
741378,1,117,0,0
741396,1,75,0,0
741510,1,147,0,0
741594,1,61,0,0
741708,1,33,0,0
741714,1,110,0,0
741726,1,82,0,0
741816,1,73,0,0
741978,1,97,0,0
742044,1,55,0,0
742146,1,70,5,0
742302,1,99,0,0
742368,1,129,0,0
742392,1,58,0,0
742398,1,97,0,0
742566,1,70,0,0
742572,1,99,0,0
742590,1,48,0,0
742800,1,67,0,0
742806,0,-1,0,0
742812,1,70,0,0
742890,1,87,0,0
742890,1,50,0,0
743022,1,37,0,0
743154,1,58,0,0
743160,1,98,0,0
743166,1,46,0,0
743316,1,84,0,0
743400,1,63,0,0
743544,1,65,7,0
743664,1,84,0,0
743670,1,89,0,0
743730,1,94,0,0
743796,0,-1,1,0
743910,1,99,0,0
743970,1,51,0,0
744294,1,149,0,0
744324,1,130,0,0
744390,1,99,0,0
744444,1,89,0,0
744510,1,90,0,0
744576,1,42,0,0
744720,1,126,0,0
744732,1,57,0,0
744786,1,82,0,0
744894,1,64,0,0
744978,1,67,0,0
744984,1,42,0,0
745056,1,56,0,0
745116,1,55,0,0
745218,1,129,0,0
745356,1,63,3,0
745410,1,49,0,0
745422,1,88,0,0
745596,1,63,0,0
745596,1,83,0,0
745638,1,47,0,0
745692,1,106,0,0
745782,1,29,0,0
745842,1,41,0,0
745866,1,45,0,0
745962,1,90,0,0
746034,1,57,0,0
746046,1,68,0,0
746076,1,49,0,0
746154,1,48,0,0
746220,1,43,0,0
746262,1,31,0,0
746292,1,43,0,0
746292,1,75,0,0
746490,1,74,0,0
746544,1,54,0,0
746592,1,50,0,0
746628,1,79,0,0
746652,1,60,0,0
746814,1,92,0,0
746832,1,48,0,0
746898,1,68,0,0
746964,0,-1,6,1
747030,1,63,0,0
747036,1,34,0,0
747090,1,32,0,0
747102,1,48,0,0
747168,1,96,17,0
747174,0,-1,0,0
747246,1,47,0,0
747366,1,46,0,0
747420,1,65,0,0
747438,1,67,0,0
747642,1,66,0,0
747648,1,47,0,0
747678,1,85,0,0
747738,1,50,0,0
747798,1,63,0,0
747858,1,114,0,0
748080,1,73,0,0
748140,1,67,0,0
748140,1,77,0,0
748266,1,78,0,0
748326,1,78,0,0
748344,1,116,0,0
748416,1,55,0,0
748548,1,68,0,0
748590,1,54,0,0
748596,1,76,0,0
748638,1,37,0,0
748644,1,50,0,0
748752,1,71,0,0
748770,1,37,0,0
748878,1,47,0,0
749046,1,46,0,0
749100,1,85,0,0
749262,1,104,0,0
749298,1,91,0,0
749304,1,71,0,0
749340,1,40,0,0
749412,1,128,0,0
749484,0,-1,15,0
749580,1,89,0,0
749802,1,90,0,0
749814,1,67,0,0
749862,1,94,0,0
749862,1,87,0,0
750024,1,90,0,0
750036,1,76,0,0
750048,1,41,0,0
750102,1,48,0,0
750150,1,48,0,0
750192,1,55,0,0
750360,1,54,0,0
750360,1,56,0,0
750384,1,39,0,0
750450,0,-1,0,0
750456,1,59,0,0
750672,1,80,0,0
750678,1,38,0,0
750732,1,62,0,0
750744,1,116,0,0
750846,1,81,0,0
750882,0,-1,3,0
750912,1,40,0,0
751104,1,49,0,0
751104,0,-1,0,0
751146,0,-1,0,0
751200,1,59,0,0
751260,1,82,0,0
751332,1,70,0,0
751410,1,51,0,0
751650,1,75,0,0
751698,1,92,0,0
751704,1,49,0,0
751716,1,76,0,0
751764,1,72,0,0
751842,1,32,0,0
752082,1,163,0,0
752148,1,72,0,0
752154,1,52,0,0
752202,1,84,0,0
752244,1,90,0,0
752316,1,39,0,0
752328,1,94,0,0
752574,1,43,0,0
752580,1,63,0,0
752640,1,82,0,0
752682,1,59,0,0
752832,1,113,0,0
752838,1,99,0,0
753006,1,71,0,0
753030,1,76,0,0
753048,1,35,0,0
753144,1,77,0,0
753216,1,64,0,0
753270,1,74,0,0
753450,1,70,0,0
753456,1,75,0,0
753552,1,56,0,0
753606,1,83,0,0
753642,1,62,0,0
753666,1,87,0,0
753780,1,54,0,0
753780,1,55,4,0
753888,1,56,0,0
753972,1,51,0,0
753990,1,64,0,0
754158,1,86,2,0
754320,1,71,0,0
754326,1,56,0,0
754356,1,64,0,0
754452,1,49,0,0
754506,1,121,0,0
754506,1,121,0,0
754554,1,38,0,0
754656,1,50,0,0
754698,1,63,0,0
754776,1,54,0,0
754872,1,61,0,0
754884,1,63,0,0
754968,1,32,0,0
755076,1,70,0,0
755094,1,90,0,0
755106,1,68,0,0
755130,1,43,0,0
755310,1,57,0,0
755412,1,53,0,0
755496,1,70,0,0
755508,1,61,0,0
755568,1,114,0,0
755664,1,93,0,0
755730,1,53,0,0
755730,1,70,0,0
755790,1,49,0,0
755904,1,40,0,0
755994,1,44,0,0
756006,1,83,0,0
756036,1,61,0,0
756036,1,41,0,0
756378,1,79,0,0
756456,1,121,0,0
756480,1,81,0,0
756492,1,81,0,0
756612,1,96,0,0
756714,1,113,2,0
756768,1,46,0,0
756816,0,-1,0,0
756912,1,89,0,0
756966,0,-1,3,0
756984,1,45,0,0
756996,1,64,0,0
757206,1,125,0,0
757278,1,133,0,0
757410,1,71,0,0
757416,1,70,0,0
757428,1,37,0,0
757500,1,98,0,0
757536,1,43,0,0
757608,1,30,0,0
757650,1,114,0,0
757836,1,71,0,0
757860,1,54,0,0
757896,1,80,0,0
757998,1,65,0,0
758004,1,59,0,0
758106,1,77,0,0
758172,1,28,0,0
758220,1,54,0,0
758334,1,83,0,0
758388,1,88,0,0
758436,1,73,0,0
758454,1,58,0,0
758478,1,51,0,0
758508,0,-1,0,0
758706,1,38,0,0
758718,1,47,0,0
758742,1,87,0,0
758778,1,74,0,0
758832,1,74,0,0
759132,1,50,0,0
759174,1,111,0,0
759234,1,82,0,0
759240,1,77,0,0
759258,0,-1,8,1
759270,1,94,0,0
759366,1,32,0,0
759462,1,55,0,0
759570,1,34,0,0
759594,1,59,0,0
759642,1,62,0,0
759852,1,101,0,0
759864,1,67,0,0
759894,1,106,0,0
759930,1,48,0,0
759960,1,61,0,0
760092,1,38,0,0
760122,1,38,0,0
760224,1,109,0,0
760272,1,57,0,0
760320,1,60,0,0
760368,1,86,0,0
760434,1,52,0,0
760512,1,70,0,0
760560,1,40,0,0
760572,1,50,0,0
760656,1,48,0,0
760716,1,47,0,0
760770,1,91,0,0
760806,1,39,0,0
760812,1,42,0,0
760902,1,65,0,0
761112,1,66,0,0
761154,1,57,0,0
761208,1,92,10,0
761232,1,71,0,0
761274,1,84,0,0
761340,1,73,0,0
761388,1,46,13,0
761520,1,61,0,0
761646,1,69,0,0
761676,1,48,0,0
761766,1,88,0,0
761880,1,101,0,0
761910,1,65,0,0
762078,1,123,0,0
762162,1,66,0,0
762192,1,91,0,0
762276,1,66,0,0
762342,1,111,0,0
762438,1,60,0,0
762516,1,101,0,0
762558,0,-1,7,0
762558,1,47,0,0
762630,1,73,0,0
762678,1,56,0,0
762828,1,52,0,0
762870,1,52,0,0
762930,1,128,0,0
763014,1,76,0,0
763128,1,83,0,0
763200,1,87,0,0
763206,1,63,0,0
763260,1,65,0,0
763464,1,89,0,0
763464,1,43,0,0
763512,1,83,0,0
763554,1,71,0,0
763656,0,-1,0,0
763764,1,94,0,0
763890,1,56,0,0
763902,1,65,0,0
763944,0,-1,3,0
763992,1,88,4,0
764052,1,98,0,0
764160,1,45,0,0
764256,1,52,0,0
764322,1,70,9,0
764322,1,93,0,0
764334,1,47,0,0
764514,1,32,0,0
764520,0,-1,6,0
764538,1,63,0,0
764568,1,52,0,0
764604,1,45,0,0
764742,0,-1,0,0
764748,1,71,0,0
764784,1,36,0,0
764790,0,-1,0,0
764856,1,57,1,0
764952,1,69,0,0
765096,1,51,0,0
765150,1,91,0,0
765228,1,62,0,0
765276,1,82,0,0
765354,1,101,0,0
765534,1,64,0,0
765552,1,76,0,0
765552,1,100,0,0
765624,1,45,0,0
765702,1,79,0,0
765750,1,79,0,0
765828,1,49,0,0
765876,1,42,0,0
765930,1,30,0,0
765954,1,67,0,0
766044,1,82,0,0
766122,1,41,0,0
766146,1,53,0,0
766284,1,97,0,0
766296,1,61,0,0
766596,1,107,0,0
766638,1,82,0,0
766674,1,65,0,0
766674,1,63,0,0
766680,1,106,0,0
766692,1,95,0,0
766842,1,34,0,0
766998,1,54,0,0
767070,1,66,0,0
767082,1,65,0,0
767250,1,109,0,0
767304,1,104,0,0
767370,1,62,0,0
767484,1,69,0,0
767574,1,82,0,0
767712,1,145,15,0
767820,1,75,0,0
767850,1,100,0,0
767862,1,93,0,0
767904,1,70,0,0
768030,1,76,0,0
768228,1,68,0,0
768252,1,90,0,0
768270,1,61,0,0
768336,1,51,0,0
768366,1,84,0,0
768450,1,37,0,0
768462,1,102,0,0
768552,1,47,0,0
768630,1,63,0,0
768660,1,49,0,0
768690,1,38,0,0
768750,1,33,0,0
768756,1,40,0,0
768936,1,51,0,0
768954,1,84,0,0
768990,1,39,0,0
768996,1,51,0,0
769176,1,86,0,0
769182,1,41,0,0
769224,1,79,0,0
769278,1,48,0,0
769326,0,-1,0,0
769452,1,45,0,0
769494,1,52,0,0
769500,1,91,0,0
769566,1,40,0,0
769578,0,-1,0,0
769752,1,79,0,0
769782,1,93,0,0
770028,1,89,0,0
770034,1,77,0,0
770148,1,113,0,0
770220,1,73,0,0
770232,1,109,0,0
770358,1,101,0,0
770496,1,78,0,0
770592,1,62,0,0
770610,1,63,0,0
770640,1,101,0,0
770778,1,28,0,0
770862,1,84,0,0
770868,1,120,1,0
770952,1,53,0,0
771078,1,73,0,0
771222,1,60,0,0
771258,1,65,11,0
771276,1,114,0,0
771408,1,76,0,0
771504,1,71,0,0
771594,1,31,0,0
771618,1,57,0,0
771714,1,156,0,0
771828,1,95,0,0
771834,1,102,0,0
771846,1,57,0,0
771858,1,40,0,0
771930,1,56,0,0
772068,1,40,0,0
772116,0,-1,0,0
772176,1,57,0,0
772254,1,68,0,0
772290,1,72,0,0
772320,1,42,0,0
772458,1,88,0,0
772506,1,31,0,0
772524,1,58,0,0
772602,1,81,0,0
772734,1,74,0,0
772776,1,82,0,0
772788,1,55,0,0
772914,1,68,0,0
773016,1,44,0,0
773022,1,83,10,0
773208,1,70,0,0
773214,1,73,0,0
773238,1,106,0,0
773292,0,-1,0,0
773394,0,-1,7,1
773478,1,77,0,0
773490,1,92,0,0
773508,1,49,0,0
773580,1,31,0,0
773856,1,94,0,0
773856,1,61,0,0
773862,1,64,0,0
773916,1,118,0,0
774054,0,-1,4,1
774096,1,98,0,0
774174,1,99,0,0
774300,1,73,0,0
774306,1,42,0,0
774360,1,60,0,0
774576,1,80,0,0
774588,1,48,0,0
774612,1,126,0,0
774624,1,44,0,0
774732,1,93,0,0
774732,1,71,0,0
774852,1,46,0,0
775056,1,54,0,0
775062,1,79,0,0
775104,1,62,0,0
775146,1,87,0,0
775182,1,95,0,0
775194,1,57,0,0
775290,1,38,0,0
775320,1,36,0,0
775440,1,64,0,0
775500,1,59,0,0
775524,1,57,0,0
775596,1,51,0,0
775608,1,69,0,0
775674,1,59,0,0
775854,1,55,0,0
775932,1,72,0,0
775998,1,93,0,0
776040,1,61,0,0
776082,1,81,0,0
776202,0,-1,0,0
776262,1,109,0,0
776340,1,81,0,0
776370,1,62,0,0
776508,1,51,0,0
776538,1,46,0,0
776592,1,42,0,0
776592,1,110,0,0
776598,1,93,0,0
776814,1,74,0,0
776832,1,54,0,0
776850,1,43,0,0
776886,0,-1,0,0
776946,1,59,0,0
777060,1,77,0,0
777084,1,42,0,0
777216,1,67,0,0
777240,1,65,0,0
777246,0,-1,0,0
777264,1,63,0,0
777348,0,-1,0,0
777540,1,80,0,0
777546,1,51,0,0
777606,0,-1,0,0
777696,1,72,0,0
777738,1,65,0,0
777750,1,35,0,0
777768,1,91,0,0
777774,1,88,0,0
778026,1,55,0,0
778122,1,62,0,0
778146,1,90,0,0
778278,1,85,0,0
778356,1,103,0,0
778386,1,55,0,0
778428,1,47,0,0
778494,1,120,11,0
778494,1,58,0,0
778512,1,26,0,0
778758,1,44,0,0
778794,1,68,0,0
778842,1,94,0,0
778890,1,66,0,0
779028,1,86,0,0
779046,1,42,0,0
779106,1,113,5,0
779274,1,86,0,0
779322,1,46,0,0
779322,1,49,0,0
779430,1,90,0,0
779460,1,59,0,0
779532,1,115,0,0
779598,1,54,0,0
779610,1,48,0,0
779796,1,79,0,0
779814,1,64,1,0
779856,0,-1,1,0
779958,1,80,0,0
779964,1,72,0,0
780066,1,45,0,0
780120,1,87,0,0
780138,1,47,0,0
780174,1,60,0,0
780360,1,66,0,0
780504,1,61,0,0
780534,1,60,0,0
780546,1,98,0,0
780594,1,88,0,0
780630,1,85,0,0
780810,1,75,0,0
780870,1,56,0,0
780900,1,45,0,0
780936,1,72,0,0
781080,1,70,0,0
781128,1,97,0,0
781218,1,53,0,0
781224,1,69,0,0
781374,1,49,0,0
781404,1,89,0,0
781440,1,52,0,0
781644,1,118,0,0
781692,1,42,0,0
781752,1,89,0,0
781818,1,69,0,0
781842,1,103,2,0
781890,1,86,0,0
